,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapping - ArchivesSpace Resource record SECTION,Resource Identifying Information,Resource Identifying Information,Resource Identifying Information,Archival Object Context Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Dates,Dates,Dates,Dates,Dates,Dates,Dates (2),Dates (2),Dates (2),Dates(2),Dates (2),Dates (2),Dates (3),Dates (3),Dates (3),Dates(3),Dates (3),Dates (3),Dates (4),Dates (4),Dates (4),Dates(4),Dates (4),Dates (4),Dates (5),Dates (5),Dates (5),Dates(5),Dates 53),Dates (5),Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,
,,mt839rq8746,,ph398jc0630,"Official Commission Transcript, SA Affidavits, 2 August 1946",H-1082,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-02,,single,1946-08-02,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),21 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ph398jc0630,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-12, (b) Mimeograph, pp. 3754-3761",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kv537zd6407,"Official Commission Transcript, SS Affidavits, 2 August 1946",H-1083,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-02,,single,1946-08-02,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),11 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kv537zd6407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-6, (b) Mimeograph, pp. 3762-3765",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zd515xq9001,"Official Commission Transcript, SD Affidavits, 3 August 1946",H-1084,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-03,,single,1946-08-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),12 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zd515xq9001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-7, (b) Mimeograph, pp. 3766-3769",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,qh951bz6120,"Official Commission Transcript, Gestapo SD Affidavits, 3 August 1946",H-1085,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-03,,single,1946-08-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),26 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/qh951bz6120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-7 (English), (b) 6 typewritten pages related material (German), (c) Mimeograph, pp. 3770-3775 (in duplicate) (English)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pt831bn3378,"Official Commission Transcript, Leadership Corps Affidavits, 3 August 1946",H-1086,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-03,,single,1946-08-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),54 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pt831bn3378,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-30, (b) Mimeograph, pp. 3776-3798",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nr993qd0855,"Official Commission Transcript, Walter von BRAUCHITSCH, 25 July 1946",H-1087,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-25,,single,1946-07-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),42 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nr993qd0855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-23, (b) Typewritten copy (carbon) 18 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wq165nx1914,"Official Commission Transcript, Rolf Heinz HOEPPNER, 24 June 1946",H-1088,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-24,,single,1946-06-24,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),102 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wq165nx1914,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-51, (b) Mimeograph, pp. 3813-3854",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sm656qm2587,"Official Commission Transcript, Rolf Heinz HOEPPNER, 22 June 1946",H-1089,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-22,,single,1946-06-22,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),49 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sm656qm2587,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-24, (b) Mimeograph, pp. 3861-3884",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sw218mv2074,"Official Commission Transcript, Albert KESSELRING, 2 July 1946",H-1090,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-02,,single,1946-07-02,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),38 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sw218mv2074,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-20 (carbon copy), (b) Mimeograph, pp. 3885-3900",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wn023rg8425,"Official Commission Transcript, Albert KESSELRING, 3 July 1946",H-1091,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-03,,single,1946-07-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),38 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wn023rg8425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"Mimeograph, pp. 3901-3937",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,cy972hb8524,"Official Commission Transcript, Kurt BADER (withdrawn), 20 May 1946",H-1092,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-05-20,,single,1946-05-20,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),53 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cy972hb8524,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-25 (in duplicate)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zc579fx9501,31 Summaries of Commission Transcripts - Folder No. 1,H-1093,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),111 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zc579fx9501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,Totalling 110 pages,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zx506wf4865,26 Summaries of Commission Transcripts - Folder No. 2,H-1094,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),110 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zx506wf4865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,Totalling 109 pages,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xr530xd5812,34 Summaries of Commission Transcripts - Folder No. 3,H-1095,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),111 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xr530xd5812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,Totalling 110 pages,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wt418cg1534,"Official Commission Transcript, Kurt VON RUNDSTEDT, General Staff & OKW",H-5194,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-18,,single,1946-06-18,inferred,creation,1946-06-19,,single,,inferred,creation,1946-06-20,,single,,inferred,creation,1946-06-21,,single,,inferred,,,,,,,,1,item(s),147 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wt418cg1534,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"18 Jun 1946 pp. 1332-1341 (English), 18 June 1946 pp. 1050-1057 (German), 19 June 1946 pp. 1342-1394 (English), 20 June 1946 pp. 1369-1416 (German), 21 June 1946 pp. 1333-1356 (German)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tj222qh0277,"Official Commission Transcript, Walter ALBATH, Gestapo (1), 10-11 June 1946",H-5196,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-10,1946-06-11,inclusive,1946-06-10 to 1946-06-11,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),35 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tj222qh0277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yy589zv3354,"Official Commission Transcript, Walter ALBATH, Gestapo, 10 June 1946, 11 June 1946",H-5197,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-10,,single,1946-06-10,inferred,creation,1946-06-11,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),35 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yy589zv3354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"10 June 1946 pp. 612-619, 11 June 1946 pp. 894-918",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kk417zz3739,"Official Commission Transcript, Werner BEST, Gestapo (2) 5, 6, 8 July 1946",H-5198,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-05,,single,1946-07-05,inferred,creation,1946-07-06,,single,,inferred,creation,1946-07-08,,single,,inferred,,,,,,,,,,,,,,1,item(s),74 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kk417zz3739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tn793cq9991,"Official Commission Transcript, Werner BEST, Gestapo, 6 July 1946, 8 July 1946",H-5199,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-06,,single,1946-07-06,inferred,creation,1946-07-08,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),60 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tn793cq9991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"6 July 1946 pp. 3159-3188, 8 July 1946 pp. 2479-2506",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kc978fm5910,"Official Commission Transcript, Friedrich GRUENEWALD, Gestapo (3) 24 May 1946",H-5200,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-05-24,,single,1946-05-24,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),18 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kc978fm5910,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mq690yf2348,"Official Commission Transcript, Johann HEDEL, Gestapo (4) 4 June 1946",H-5201,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-04,,single,1946-06-04,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),10 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mq690yf2348,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wt785kc3492,"Official Commission Transcript, Karl-Heinz HOFFMANN, Gestapo (5) 26-27 June 1946",H-5202,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,1946-06-27,inclusive,1946-06-26 to 1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),56 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wt785kc3492,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,hc438nd9285,"Official Commission Transcript, Guenther JOEL, Gestapo (6) 24, 27 May 1946",H-5203,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-05-24,,single,1946-05-24,inferred,creation,1946-05-27,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),36 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/hc438nd9285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fy273fm3190,"Official Commission Transcript, Wilhelm C. KRICHBAUM, Gestapo (7) 27 June 1946",H-5204,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),15 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fy273fm3190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dh195vp1326,"Official Commission Transcript, Helmut KNOCHEN, Gestapo (8) 31 May 1946, 3, 14 and 17 June 1946",H-5205,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-05-31,,single,1946-05-31,inferred,creation,1946-06-03,,single,,inferred,creation,1946-06-14,,single,,inferred,creation,1946-06-17,,single,,inferred,,,,,,,,1,item(s),151 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dh195vp1326,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wm373nn7310,"Official Commission Transcript, Ludwig OLDACH, Gestapo (9) 10 June 1946",H-5206,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-10,,single,1946-06-10,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),41 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wm373nn7310,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
